"ano_pesquisa","cargo","senioridade","faixa_salarial","salario_inicial","total_profissionais"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","2"
"2025","Cientista de Dados/Data Scientist","Sênior","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2025","Outras Engenharias (não inclui dev)","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2025","Professor/Pesquisador","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2025","Estatístico","Pleno","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2025","Estatístico","Júnior","de R$ 4.001/mês a R$ 6.000/mês","4001","1"
"2025","Analista de Dados/Data Analyst","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","28"
"2025","Analista de Dados/Data Analyst","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","21"
"2025","Analista de BI/BI Analyst","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","16"
"2025","Outra Opção","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","13"
"2025","Outra Opção","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","10"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","9"
"2025","Analista de BI/BI Analyst","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","9"
"2025","Não informado","Não informado","de R$ 3.001/mês a R$ 4.000/mês","3001","9"
"2025","Outra Opção","Sênior","de R$ 3.001/mês a R$ 4.000/mês","3001","5"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","4"
"2025","Cientista de Dados/Data Scientist","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","4"
"2025","Cientista de Dados/Data Scientist","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","4"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","4"
"2025","Analista de Suporte/Analista Técnico","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","3"
"2025","Analista de Negócios/Business Analyst","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","3"
"2025","Analista de Dados/Data Analyst","Sênior","de R$ 3.001/mês a R$ 4.000/mês","3001","3"
"2025","Analytics Engineer","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","2"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","2"
"2025","Analista de Negócios/Business Analyst","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","2"
"2025","Analista de BI/BI Analyst","Sênior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2025","Analista de Suporte/Analista Técnico","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2025","Estatístico","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2025","Professor/Pesquisador","Sênior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2025","Outras Engenharias (não inclui dev)","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2025","Analista de Negócios/Business Analyst","Sênior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2025","Analista de Dados/Data Analyst","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","27"
"2025","Outra Opção","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","19"
"2025","Outra Opção","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","10"
"2025","Analista de Suporte/Analista Técnico","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","10"
"2025","Analista de Negócios/Business Analyst","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","9"
"2025","Analista de BI/BI Analyst","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","9"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","7"
"2025","Não informado","Não informado","de R$ 2.001/mês a R$ 3.000/mês","2001","6"
"2025","Cientista de Dados/Data Scientist","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","5"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","4"
"2025","Analista de Dados/Data Analyst","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","4"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","3"
"2025","Outras Engenharias (não inclui dev)","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","3"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","2"
"2025","Analista de BI/BI Analyst","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","2"
"2025","Analista de Negócios/Business Analyst","Sênior","de R$ 2.001/mês a R$ 3.000/mês","2001","2"
"2025","Outra Opção","Sênior","de R$ 2.001/mês a R$ 3.000/mês","2001","2"
"2025","Analytics Engineer","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","1"
"2025","Analista de Negócios/Business Analyst","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","1"
"2025","Analista de BI/BI Analyst","Sênior","de R$ 2.001/mês a R$ 3.000/mês","2001","1"
"2025","Arquiteto de Dados/Data Architect","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","1"
"2025","Analista de Suporte/Analista Técnico","Sênior","de R$ 2.001/mês a R$ 3.000/mês","2001","1"
"2025","Outra Opção","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","35"
"2025","Analista de Dados/Data Analyst","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","28"
"2025","Cientista de Dados/Data Scientist","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","10"
"2025","Analista de BI/BI Analyst","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","9"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","5"
"2025","Outra Opção","Pleno","de R$ 1.001/mês a R$ 2.000/mês","1001","5"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","4"
"2025","Não informado","Não informado","de R$ 1.001/mês a R$ 2.000/mês","1001","3"
"2025","Analista de Suporte/Analista Técnico","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","3"
"2025","Analista de Negócios/Business Analyst","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","2"
"2025","Outra Opção","Sênior","de R$ 1.001/mês a R$ 2.000/mês","1001","2"
"2025","Estatístico","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","2"
"2025","Cientista de Dados/Data Scientist","Pleno","de R$ 1.001/mês a R$ 2.000/mês","1001","2"
"2025","Analista de BI/BI Analyst","Pleno","de R$ 1.001/mês a R$ 2.000/mês","1001","1"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 1.001/mês a R$ 2.000/mês","1001","1"
"2025","Professor/Pesquisador","Pleno","de R$ 1.001/mês a R$ 2.000/mês","1001","1"
"2025","Analytics Engineer","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","1"
"2025","Analista de Dados/Data Analyst","Sênior","de R$ 1.001/mês a R$ 2.000/mês","1001","1"
"2025","Analista de Suporte/Analista Técnico","Pleno","de R$ 1.001/mês a R$ 2.000/mês","1001","1"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","1"
"2025","Outra Opção","Júnior","Menos de R$ 1.000/mês","1000","7"
"2025","Não informado","Não informado","Menos de R$ 1.000/mês","1000","4"
"2025","Analista de BI/BI Analyst","Júnior","Menos de R$ 1.000/mês","1000","3"
"2025","Analista de Suporte/Analista Técnico","Júnior","Menos de R$ 1.000/mês","1000","2"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Menos de R$ 1.000/mês","1000","2"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Menos de R$ 1.000/mês","1000","1"
"2025","Analista de Dados/Data Analyst","Júnior","Menos de R$ 1.000/mês","1000","1"
"2025","Cientista de Dados/Data Scientist","Júnior","Menos de R$ 1.000/mês","1000","1"
